,creator_name,platform_type,creation_time,label
0,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:18:01+00:00,198.0
1,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:19:13+00:00,198.0
2,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:22:42+00:00,198.0
3,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:24:14+00:00,198.0
4,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:25:46+00:00,198.0
5,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:47:03+00:00,198.0
6,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:49:22+00:00,198.0
7,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:51:49+00:00,198.0
8,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:55:04+00:00,198.0
9,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 00:59:28+00:00,198.0
10,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 01:03:40+00:00,198.0
11,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 01:07:34+00:00,198.0
12,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 14:02:05+00:00,198.0
13,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-08 22:02:05+00:00,198.0
14,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-09 14:02:06+00:00,198.0
15,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-09 22:02:05+00:00,198.0
16,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 12:14:08+00:00,198.0
17,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 13:30:52+00:00,198.0
18,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 13:44:06+00:00,198.0
19,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 14:25:08+00:00,198.0
20,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 14:41:12+00:00,198.0
21,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 15:55:08+00:00,198.0
22,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 16:55:39+00:00,198.0
23,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 17:19:49+00:00,198.0
24,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 18:49:29+00:00,198.0
25,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 19:39:09+00:00,198.0
26,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 19:46:58+00:00,198.0
27,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 20:55:42+00:00,198.0
28,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 20:57:54+00:00,198.0
29,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:01:31+00:00,198.0
30,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:05:06+00:00,198.0
31,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:06:23+00:00,198.0
32,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:09:46+00:00,198.0
33,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:14:51+00:00,198.0
34,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 21:21:44+00:00,198.0
35,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 22:38:18+00:00,198.0
36,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 22:52:50+00:00,198.0
37,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 23:08:27+00:00,198.0
38,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 23:12:35+00:00,198.0
39,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 23:14:54+00:00,198.0
40,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-10 23:26:56+00:00,198.0
41,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:13:16+00:00,198.0
42,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:15:11+00:00,198.0
43,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:18:08+00:00,198.0
44,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:22:11+00:00,198.0
45,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:47:29+00:00,198.0
46,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 00:54:42+00:00,198.0
47,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 12:19:37+00:00,198.0
48,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:00:55+00:00,198.0
49,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:15:45+00:00,198.0
50,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:24:49+00:00,198.0
51,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:28:38+00:00,198.0
52,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:32:24+00:00,198.0
53,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:34:35+00:00,198.0
54,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 14:37:26+00:00,198.0
55,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 15:20:47+00:00,198.0
56,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 16:49:44+00:00,198.0
57,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 16:52:22+00:00,198.0
58,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 17:15:08+00:00,198.0
59,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 17:27:54+00:00,198.0
60,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 18:37:59+00:00,198.0
61,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 20:52:40+00:00,198.0
62,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 22:11:35+00:00,198.0
63,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-11 23:31:15+00:00,198.0
64,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 00:37:34+00:00,198.0
65,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 02:04:02+00:00,198.0
66,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 12:48:43+00:00,198.0
67,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 13:21:34+00:00,198.0
68,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 14:03:56+00:00,198.0
69,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 14:14:59+00:00,198.0
70,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 14:34:35+00:00,198.0
71,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 14:39:48+00:00,198.0
72,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 15:22:00+00:00,198.0
73,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 15:26:52+00:00,198.0
74,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 15:49:26+00:00,198.0
75,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 15:53:43+00:00,198.0
76,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 16:38:58+00:00,198.0
77,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:02:11+00:00,198.0
78,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:13:45+00:00,198.0
79,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:22:43+00:00,198.0
80,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:25:04+00:00,198.0
81,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:28:48+00:00,198.0
82,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 17:35:02+00:00,198.0
83,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 18:27:02+00:00,198.0
84,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 18:49:00+00:00,198.0
85,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 18:56:55+00:00,198.0
86,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 18:58:48+00:00,198.0
87,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:04:40+00:00,198.0
88,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:13:55+00:00,198.0
89,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:13:57+00:00,198.0
90,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:17:47+00:00,198.0
91,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:29:06+00:00,198.0
92,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:36:55+00:00,198.0
93,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:42:58+00:00,198.0
94,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 19:51:47+00:00,198.0
95,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:13:28+00:00,198.0
